Customer_ID,Arrival_Time,Transaction_Type,Priority,Teller_ID,Teller_Specialization,Teller_Efficiency,Service_Time,Wait_Time,Queue_Length_At_Arrival
C03140,2025-12-05 13:18:00,Deposit,Regular,T05,General,0.92,4,37,3
C03141,2025-12-05 13:20:00,Utility Payment,Regular,T03,General,0.9,7,0,3
C03142,2025-12-05 13:22:00,Deposit,Regular,T01,General,0.95,6,10,4
C03143,2025-12-05 13:25:00,Withdrawal,Senior,T03,General,0.9,4,2,4
C03144,2025-12-05 13:26:00,Deposit,Senior,T05,General,0.92,5,33,4
C03145,2025-12-05 13:28:00,Withdrawal,Regular,T01,General,0.95,4,10,4
C03146,2025-12-05 13:31:00,Deposit,Regular,T05,General,0.92,5,33,3
C03147,2025-12-05 13:33:00,Deposit,Regular,T04,Loans,0.8,6,0,3
C03148,2025-12-05 13:37:00,Utility Payment,Regular,T03,General,0.9,6,0,4
C03149,2025-12-05 13:41:00,Loan Inquiry,Regular,T01,General,0.95,20,1,4
C03150,2025-12-05 13:44:00,Withdrawal,Regular,T03,General,0.9,6,0,2
C03151,2025-12-05 13:48:00,Withdrawal,Regular,T05,General,0.92,3,21,3
C03152,2025-12-05 13:50:00,Deposit,Regular,T03,General,0.9,6,0,2
C03153,2025-12-05 13:51:00,Withdrawal,Regular,T05,General,0.92,4,21,3
C03154,2025-12-05 13:53:00,Withdrawal,VIP,T03,General,0.9,6,3,3
C03155,2025-12-05 13:54:00,Withdrawal,Regular,T05,General,0.92,4,22,3
C03156,2025-12-05 13:58:00,Deposit,Regular,T05,General,0.92,5,22,3
C03157,2025-12-05 14:04:00,Loan Inquiry,Regular,T05,General,0.92,18,21,1
C03158,2025-12-05 14:06:00,Deposit,VIP,T05,General,0.92,5,37,1
C03159,2025-12-05 14:08:00,Deposit,Regular,T01,General,0.95,5,0,1
C03160,2025-12-05 14:10:00,Loan Inquiry,Regular,T04,Loans,0.8,25,0,2
C03161,2025-12-05 14:11:00,Withdrawal,Regular,T05,General,0.92,4,37,3
C03162,2025-12-05 14:14:00,Deposit,Regular,T05,General,0.92,4,38,2
C03163,2025-12-05 14:16:00,Deposit,Regular,T05,General,0.92,5,40,2
C03164,2025-12-05 14:21:00,Withdrawal,Regular,T05,General,0.92,4,40,2
C03165,2025-12-05 14:23:00,Deposit,Regular,T01,General,0.95,4,0,2
C03166,2025-12-05 14:24:00,Deposit,Regular,T01,General,0.95,5,3,3
C03167,2025-12-05 14:29:00,Withdrawal,Regular,T02,Accounts,0.85,5,0,3
C03168,2025-12-05 14:33:00,Withdrawal,Regular,T05,General,0.92,4,32,3
C03169,2025-12-05 14:34:00,Deposit,Regular,T03,General,0.9,4,0,2
C03170,2025-12-05 14:36:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C03171,2025-12-05 14:37:00,Deposit,Regular,T05,General,0.92,5,32,3
C03172,2025-12-05 14:41:00,Utility Payment,Regular,T05,General,0.92,7,33,1
C03173,2025-12-05 14:45:00,Withdrawal,Senior,T01,General,0.95,4,0,1
C03174,2025-12-05 14:46:00,Withdrawal,Regular,T05,General,0.92,4,35,2
C03175,2025-12-05 14:50:00,Deposit,Regular,T05,General,0.92,4,35,1
C03176,2025-12-05 14:52:00,Loan Inquiry,Regular,T05,General,0.92,20,37,1
C03177,2025-12-05 14:56:00,Deposit,Regular,T03,General,0.9,4,0,1
C03178,2025-12-05 14:59:00,Withdrawal,Regular,T03,General,0.9,4,1,2
C03179,2025-12-05 15:01:00,Deposit,Regular,T01,General,0.95,5,0,2
C03180,2025-12-05 15:04:00,Withdrawal,Regular,T01,General,0.95,2,2,2
C03181,2025-12-05 15:06:00,Withdrawal,Senior,T01,General,0.95,3,2,2
C03182,2025-12-05 15:07:00,Withdrawal,Regular,T03,General,0.9,2,0,2
C03183,2025-12-05 15:10:00,Withdrawal,Regular,T01,General,0.95,4,1,2
C03184,2025-12-05 15:12:00,Utility Payment,Regular,T05,General,0.92,5,37,2
C03185,2025-12-05 15:19:00,Withdrawal,Senior,T05,General,0.92,2,35,1
C03186,2025-12-05 15:19:00,New Account,VIP,T02,Accounts,0.85,35,0,1
C03187,2025-12-05 15:20:00,Loan Inquiry,Senior,T05,General,0.92,23,36,2
C03188,2025-12-05 15:22:00,Deposit,Regular,T03,General,0.9,3,0,2
C03189,2025-12-05 15:27:00,Deposit,Senior,T03,General,0.9,6,0,2
C03190,2025-12-05 15:34:00,Withdrawal,Regular,T03,General,0.9,6,0,2
C03191,2025-12-05 15:35:00,Deposit,Regular,T05,General,0.92,4,44,3
C03192,2025-12-05 15:35:00,Withdrawal,Regular,T05,General,0.92,3,48,3
C03193,2025-12-05 15:36:00,Deposit,Regular,T05,General,0.92,4,50,3
C03194,2025-12-05 15:39:00,Loan Inquiry,Regular,T03,General,0.9,16,1,3
C03195,2025-12-05 15:39:00,Deposit,Senior,T03,General,0.9,4,17,3
C03196,2025-12-05 15:45:00,New Account,Regular,T01,General,0.95,31,0,3
C03197,2025-12-05 15:46:00,Loan Inquiry,Regular,T05,General,0.92,21,44,4
C03198,2025-12-05 15:48:00,Utility Payment,Regular,T01,General,0.95,5,28,4
C03199,2025-12-05 15:56:00,Deposit,Regular,T03,General,0.9,6,4,3
C03200,2025-12-05 15:57:00,Deposit,Regular,T03,General,0.9,4,9,3
C03201,2025-12-05 16:01:00,Utility Payment,Regular,T01,General,0.95,6,20,3
C03202,2025-12-05 16:03:00,Deposit,Regular,T01,General,0.95,5,24,3
C03203,2025-12-05 16:06:00,Withdrawal,Regular,T05,General,0.92,3,45,3
C03204,2025-12-05 16:08:00,New Account,Regular,T02,Accounts,0.85,33,0,3
C03205,2025-12-05 16:12:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C03206,2025-12-05 16:13:00,Withdrawal,Regular,T03,General,0.9,4,3,4
C03207,2025-12-05 16:17:00,Withdrawal,Regular,T03,General,0.9,2,3,4
C03208,2025-12-05 16:21:00,Loan Inquiry,Regular,T05,General,0.92,21,33,4
C03209,2025-12-05 16:23:00,Deposit,Regular,T01,General,0.95,4,9,3
C03210,2025-12-05 16:24:00,Deposit,Regular,T05,General,0.92,5,51,3
C03211,2025-12-05 16:27:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C03212,2025-12-05 16:31:00,Utility Payment,Regular,T03,General,0.9,6,0,3
C03213,2025-12-05 16:33:00,Deposit,Senior,T03,General,0.9,4,4,4
C03214,2025-12-05 16:35:00,Utility Payment,Regular,T01,General,0.95,5,1,4
C03215,2025-12-05 16:37:00,Utility Payment,Regular,T03,General,0.9,6,4,4
C03216,2025-12-05 16:44:00,Loan Inquiry,Regular,T05,General,0.92,13,36,2
C03217,2025-12-05 16:45:00,Withdrawal,Regular,T03,General,0.9,3,2,2
C03218,2025-12-05 16:50:00,Withdrawal,Regular,T01,General,0.95,2,0,1
C03219,2025-12-05 16:51:00,Withdrawal,Regular,T03,General,0.9,4,0,2
C03220,2025-12-05 16:56:00,Withdrawal,Regular,T01,General,0.95,3,0,1
C03221,2025-12-05 16:57:00,Deposit,Senior,T01,General,0.95,5,2,2
C03222,2025-12-05 16:59:00,Withdrawal,Regular,T01,General,0.95,4,5,2
C03223,2025-12-05 17:01:00,Deposit,Regular,T03,General,0.9,6,0,2
C03224,2025-12-05 17:03:00,Deposit,Regular,T05,General,0.92,3,30,3
C03225,2025-12-05 17:08:00,Utility Payment,Regular,T01,General,0.95,7,0,1
C03226,2025-12-05 17:10:00,Withdrawal,Regular,T05,General,0.92,4,26,2
C03227,2025-12-05 17:13:00,Deposit,Regular,T01,General,0.95,6,2,2
C03228,2025-12-05 17:16:00,Utility Payment,Regular,T05,General,0.92,8,24,2
C03229,2025-12-05 17:17:00,New Account,Regular,T02,Accounts,0.85,28,0,2
C03230,2025-12-05 17:21:00,Loan Inquiry,Senior,T03,General,0.9,22,0,2
C03231,2025-12-05 17:24:00,Loan Inquiry,Regular,T03,General,0.9,28,19,3
C03232,2025-12-05 17:25:00,Utility Payment,Senior,T03,General,0.9,6,46,3
C03233,2025-12-05 17:26:00,Loan Inquiry,Senior,T05,General,0.92,22,22,3
C03234,2025-12-05 17:28:00,Deposit,Regular,T03,General,0.9,6,49,3
C03235,2025-12-05 17:29:00,Deposit,Regular,T02,Accounts,0.85,4,16,3
C03236,2025-12-05 17:30:00,New Account,Regular,T05,General,0.92,30,40,3
C03237,2025-12-05 17:32:00,Deposit,Regular,T05,General,0.92,5,68,3
C03238,2025-12-05 17:33:00,Withdrawal,Regular,T01,General,0.95,5,0,3
C03239,2025-12-05 17:39:00,Deposit,Senior,T01,General,0.95,4,0,3
C03240,2025-12-05 17:40:00,New Account,Regular,T05,General,0.92,33,65,4
C03241,2025-12-05 17:42:00,Loan Inquiry,Senior,T05,General,0.92,16,96,4
C03242,2025-12-05 17:47:00,Loan Inquiry,Regular,T01,General,0.95,12,0,3
C03243,2025-12-05 17:56:00,Loan Inquiry,Regular,T05,General,0.92,17,98,3
C03244,2025-12-05 18:01:00,Utility Payment,Regular,T01,General,0.95,5,0,2
C03245,2025-12-05 18:02:00,Withdrawal,Senior,T03,General,0.9,3,21,3
C03246,2025-12-05 18:03:00,Loan Inquiry,Regular,T05,General,0.92,18,108,3
C03247,2025-12-05 18:07:00,Loan Inquiry,Senior,T05,General,0.92,22,122,2
C03248,2025-12-05 18:10:00,Withdrawal,Regular,T01,General,0.95,5,0,2
C03249,2025-12-05 18:11:00,Deposit,Regular,T05,General,0.92,3,140,3
C03250,2025-12-05 18:13:00,Deposit,Senior,T01,General,0.95,6,2,3
C03251,2025-12-05 18:18:00,Deposit,Regular,T01,General,0.95,5,3,3
C03252,2025-12-05 18:22:00,Loan Inquiry,Regular,T03,General,0.9,12,4,3
C03253,2025-12-05 18:27:00,Deposit,Regular,T05,General,0.92,4,127,2
C03254,2025-12-05 18:30:00,Loan Inquiry,Senior,T01,General,0.95,17,0,2
C03255,2025-12-05 18:33:00,Withdrawal,Regular,T05,General,0.92,4,125,3
C03256,2025-12-05 18:36:00,Utility Payment,Regular,T01,General,0.95,6,11,3
C03257,2025-12-05 18:40:00,Deposit,Regular,T05,General,0.92,5,122,2
C03258,2025-12-05 18:45:00,Withdrawal,Regular,T02,Accounts,0.85,4,0,2
C03259,2025-12-05 18:46:00,Deposit,Regular,T03,General,0.9,7,0,3
C03260,2025-12-05 18:49:00,Deposit,Regular,T03,General,0.9,4,4,3
C03261,2025-12-05 18:51:00,Withdrawal,Regular,T01,General,0.95,4,2,3
C03262,2025-12-05 18:55:00,Deposit,Regular,T03,General,0.9,6,2,3
C03263,2025-12-05 18:57:00,Utility Payment,Regular,T01,General,0.95,6,0,2
C03264,2025-12-05 18:58:00,Withdrawal,Regular,T03,General,0.9,3,5,3
C03265,2025-12-05 18:58:00,Withdrawal,Regular,T05,General,0.92,3,109,3
C03266,2025-12-05 19:02:00,Utility Payment,Regular,T03,General,0.9,8,4,3
C03267,2025-12-05 19:05:00,Deposit,Regular,T05,General,0.92,4,105,2
C03268,2025-12-05 19:11:00,Deposit,Regular,T03,General,0.9,7,3,2
C03269,2025-12-05 19:14:00,Deposit,Regular,T05,General,0.92,4,100,2
C03270,2025-12-05 19:17:00,Deposit,Regular,T03,General,0.9,6,4,2
C03271,2025-12-05 19:20:00,Deposit,Regular,T05,General,0.92,4,98,2
C03272,2025-12-05 19:25:00,Deposit,Senior,T03,General,0.9,6,2,2
C03273,2025-12-05 19:29:00,Loan Inquiry,Regular,T01,General,0.95,20,0,2
C03274,2025-12-05 19:31:00,Loan Inquiry,Regular,T04,Loans,0.8,26,0,3
C03275,2025-12-05 19:33:00,Deposit,Senior,T03,General,0.9,6,0,3
C03276,2025-12-05 19:37:00,Deposit,Regular,T03,General,0.9,4,2,4
C03277,2025-12-05 19:39:00,Loan Inquiry,Regular,T03,General,0.9,24,4,4
C03278,2025-12-05 19:41:00,Deposit,Regular,T03,General,0.9,6,26,4
C03279,2025-12-05 19:42:00,Deposit,Regular,T05,General,0.92,4,80,4
C03280,2025-12-05 19:48:00,Deposit,Regular,T05,General,0.92,5,78,4
C03281,2025-12-05 19:49:00,Loan Inquiry,Senior,T01,General,0.95,14,0,3
C03282,2025-12-05 19:51:00,New Account,Regular,T02,Accounts,0.85,34,0,4
C03283,2025-12-05 19:52:00,New Account,Regular,T03,General,0.9,31,21,5
C03284,2025-12-05 19:55:00,Withdrawal,Regular,T01,General,0.95,4,8,5
C03285,2025-12-05 19:55:00,Deposit,Regular,T01,General,0.95,4,12,5
C03286,2025-12-05 19:57:00,Deposit,Regular,T03,General,0.9,4,47,4
C03287,2025-12-05 20:00:00,Withdrawal,Senior,T01,General,0.95,4,11,4
C03288,2025-12-05 20:04:00,Deposit,Regular,T01,General,0.95,5,11,4
C03289,2025-12-05 20:08:00,Deposit,Regular,T03,General,0.9,6,40,4
C03290,2025-12-05 20:11:00,Deposit,Regular,T05,General,0.92,4,60,4
C03291,2025-12-05 20:16:00,Deposit,Regular,T01,General,0.95,4,4,4
C03292,2025-12-05 20:18:00,Deposit,Regular,T05,General,0.92,5,57,4
C03293,2025-12-05 20:22:00,Deposit,Regular,T03,General,0.9,4,32,4
C03294,2025-12-05 20:24:00,Deposit,Senior,T03,General,0.9,3,34,3
C03295,2025-12-05 20:25:00,Loan Inquiry,Regular,T05,General,0.92,23,55,2
C03296,2025-12-05 20:29:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C03297,2025-12-05 20:33:00,New Account,Regular,T05,General,0.92,35,70,2
C03298,2025-12-05 20:37:00,Withdrawal,Regular,T03,General,0.9,6,24,2
C03299,2025-12-05 20:40:00,Loan Inquiry,Regular,T02,Accounts,0.85,24,0,2
C03300,2025-12-05 20:42:00,Deposit,Regular,T03,General,0.9,4,25,3
C03301,2025-12-05 20:43:00,Withdrawal,Regular,T05,General,0.92,4,95,3
C03302,2025-12-05 20:44:00,Utility Payment,VIP,T05,General,0.92,8,98,3
C03303,2025-12-05 20:50:00,Loan Inquiry,Regular,T03,General,0.9,18,21,3
C03304,2025-12-05 20:54:00,Deposit,Regular,T05,General,0.92,3,96,3
C03305,2025-12-05 20:57:00,Deposit,Regular,T01,General,0.95,5,0,3
C03306,2025-12-05 20:58:00,Deposit,Regular,T03,General,0.9,6,31,4
C03307,2025-12-05 20:59:00,Deposit,Regular,T03,General,0.9,4,36,4
C03308,2025-12-05 21:02:00,Deposit,Senior,T01,General,0.95,4,0,3
C03309,2025-12-05 21:04:00,New Account,VIP,T02,Accounts,0.85,27,0,3
C03310,2025-12-05 21:04:00,Loan Inquiry,Regular,T04,Loans,0.8,21,0,4
C03311,2025-12-05 21:06:00,Deposit,Regular,T03,General,0.9,6,33,4
C03312,2025-12-05 21:10:00,Deposit,Regular,T05,General,0.92,5,83,4
C03313,2025-12-05 21:18:00,New Account,Regular,T01,General,0.95,25,0,4
C03314,2025-12-05 21:20:00,Deposit,Regular,T03,General,0.9,6,25,5
C03315,2025-12-05 21:23:00,Loan Inquiry,Regular,T01,General,0.95,16,20,5
C03316,2025-12-05 21:25:00,Withdrawal,Regular,T03,General,0.9,4,26,4
C03317,2025-12-05 21:27:00,Deposit,Regular,T01,General,0.95,4,32,4
C03318,2025-12-05 21:28:00,Deposit,Regular,T02,Accounts,0.85,4,3,4
C03319,2025-12-05 21:30:00,Deposit,Regular,T03,General,0.9,4,25,4
C03320,2025-12-05 21:37:00,New Account,Regular,T05,General,0.92,28,61,3
C03321,2025-12-05 21:40:00,Utility Payment,Regular,T05,General,0.92,5,86,3
C03322,2025-12-05 21:42:00,Deposit,Regular,T05,General,0.92,5,89,3
C03323,2025-12-05 21:44:00,New Account,Regular,T05,General,0.92,27,92,3
C03324,2025-12-05 21:44:00,Withdrawal,Senior,T03,General,0.9,4,15,3
C03325,2025-12-05 21:50:00,Withdrawal,Regular,T05,General,0.92,4,113,3
C03326,2025-12-05 21:52:00,Withdrawal,Regular,T03,General,0.9,2,11,3
C03327,2025-12-05 21:53:00,Withdrawal,Regular,T03,General,0.9,3,12,3
C03328,2025-12-05 21:57:00,Deposit,Regular,T04,Loans,0.8,6,0,3
C03329,2025-12-05 21:57:00,Withdrawal,Regular,T03,General,0.9,3,11,4
C03330,2025-12-05 22:00:00,Utility Payment,Senior,T01,General,0.95,6,3,4
C03331,2025-12-05 22:01:00,Deposit,Regular,T01,General,0.95,4,8,4
C03332,2025-12-05 22:04:00,Deposit,Regular,T05,General,0.92,4,103,3
C03333,2025-12-05 22:08:00,Withdrawal,Senior,T01,General,0.95,3,5,3
C03334,2025-12-05 22:10:00,New Account,Regular,T02,Accounts,0.85,31,0,3
C03335,2025-12-05 22:12:00,Deposit,Regular,T03,General,0.9,6,0,3
C03336,2025-12-05 22:15:00,Deposit,Regular,T01,General,0.95,4,1,4
C03337,2025-12-05 22:16:00,Loan Inquiry,VIP,T04,Loans,0.8,19,0,4
C03338,2025-12-05 22:17:00,Withdrawal,Regular,T01,General,0.95,2,3,5
C03339,2025-12-05 22:24:00,Withdrawal,Regular,T05,General,0.92,4,87,3
C03340,2025-12-05 22:25:00,Withdrawal,Senior,T03,General,0.9,4,0,3
C03341,2025-12-05 22:29:00,Deposit,Regular,T01,General,0.95,5,0,3
C03342,2025-12-05 22:30:00,Withdrawal,Regular,T03,General,0.9,3,0,4
C03343,2025-12-05 22:33:00,Withdrawal,VIP,T05,General,0.92,3,82,4
C03344,2025-12-05 22:38:00,Loan Inquiry,Regular,T05,General,0.92,20,80,2
C03345,2025-12-05 22:41:00,Loan Inquiry,VIP,T01,General,0.95,23,0,1
C03346,2025-12-05 22:45:00,Withdrawal,Regular,T05,General,0.92,4,93,2
C03347,2025-12-05 22:46:00,Loan Inquiry,Regular,T01,General,0.95,18,18,2
C03348,2025-12-05 22:49:00,Deposit,Regular,T03,General,0.9,6,0,2
C03349,2025-12-05 22:51:00,Utility Payment,Senior,T05,General,0.92,9,91,3
C03350,2025-12-05 22:52:00,Withdrawal,Regular,T03,General,0.9,4,3,3
C03351,2025-12-05 22:57:00,Deposit,Regular,T05,General,0.92,4,94,3
C03352,2025-12-05 22:57:00,Withdrawal,Regular,T01,General,0.95,4,25,3
C03353,2025-12-05 23:00:00,Withdrawal,Regular,T05,General,0.92,3,95,2
C03354,2025-12-05 23:01:00,Deposit,Regular,T04,Loans,0.8,5,0,2
C03355,2025-12-05 23:06:00,Withdrawal,Senior,T05,General,0.92,3,92,2
C03356,2025-12-05 23:08:00,Deposit,Regular,T01,General,0.95,5,18,2
C03357,2025-12-05 23:10:00,Deposit,Regular,T03,General,0.9,3,0,2
C03358,2025-12-05 23:13:00,Deposit,Regular,T01,General,0.95,4,18,2
C03359,2025-12-05 23:16:00,Deposit,VIP,T05,General,0.92,4,85,2
C03360,2025-12-05 23:19:00,Deposit,Regular,T05,General,0.92,4,86,2
C03361,2025-12-05 23:22:00,Withdrawal,Regular,T01,General,0.95,4,13,2
C03362,2025-12-05 23:27:00,Deposit,Regular,T03,General,0.9,4,0,2
C03363,2025-12-05 23:31:00,Utility Payment,Regular,T01,General,0.95,5,8,2
C03364,2025-12-05 23:31:00,New Account,Regular,T05,General,0.92,25,78,2
C03365,2025-12-05 23:37:00,Deposit,Regular,T03,General,0.9,6,0,2
C03366,2025-12-05 23:41:00,Withdrawal,Regular,T03,General,0.9,4,2,3
C03367,2025-12-05 23:43:00,Utility Payment,Senior,T01,General,0.95,6,1,3
C03368,2025-12-05 23:46:00,Loan Inquiry,VIP,T05,General,0.92,20,88,3
C03369,2025-12-05 23:48:00,Withdrawal,Regular,T01,General,0.95,4,2,2
C03370,2025-12-05 23:51:00,Deposit,Regular,T02,Accounts,0.85,4,0,2
C03371,2025-12-05 23:55:00,Loan Inquiry,Regular,T03,General,0.9,24,0,1
C03372,2025-12-05 23:59:00,Withdrawal,Regular,T05,General,0.92,3,95,2
C03373,2025-12-06 00:04:00,Utility Payment,Regular,T05,General,0.92,7,93,2
C03374,2025-12-06 00:06:00,Utility Payment,Regular,T05,General,0.92,5,98,2
C03375,2025-12-06 00:08:00,Deposit,Regular,T03,General,0.9,6,11,2
C03376,2025-12-06 00:11:00,Deposit,Regular,T05,General,0.92,5,98,2
C03377,2025-12-06 00:14:00,New Account,Regular,T05,General,0.92,32,100,2
C03378,2025-12-06 00:16:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C03379,2025-12-06 00:18:00,Withdrawal,Regular,T05,General,0.92,5,128,3
C03380,2025-12-06 00:23:00,Utility Payment,Regular,T01,General,0.95,7,0,2
C03381,2025-12-06 00:27:00,Deposit,Regular,T02,Accounts,0.85,5,0,2
C03382,2025-12-06 00:27:00,Deposit,Regular,T01,General,0.95,4,3,3
C03383,2025-12-06 00:28:00,Utility Payment,Regular,T01,General,0.95,7,6,3
C03384,2025-12-06 00:31:00,Deposit,Regular,T05,General,0.92,5,120,3
C03385,2025-12-06 00:35:00,Deposit,VIP,T03,General,0.9,3,0,2
C03386,2025-12-06 00:36:00,Withdrawal,Regular,T05,General,0.92,2,120,3
C03387,2025-12-06 00:39:00,Deposit,Regular,T03,General,0.9,4,0,2
C03388,2025-12-06 00:43:00,Utility Payment,Senior,T05,General,0.92,8,115,1
C03389,2025-12-06 00:47:00,Withdrawal,Regular,T05,General,0.92,3,119,1
C03390,2025-12-06 00:50:00,Deposit,Regular,T01,General,0.95,5,0,1
C03391,2025-12-06 00:53:00,Deposit,Regular,T03,General,0.9,6,0,2
C03392,2025-12-06 00:54:00,Withdrawal,Regular,T05,General,0.92,3,115,3
C03393,2025-12-06 01:00:00,Withdrawal,Regular,T03,General,0.9,3,0,1
C03394,2025-12-06 01:02:00,Withdrawal,Senior,T03,General,0.9,3,1,2
C03395,2025-12-06 01:08:00,Loan Inquiry,Regular,T05,General,0.92,25,104,1
C03396,2025-12-06 01:10:00,Loan Inquiry,Regular,T04,Loans,0.8,19,0,1
C03397,2025-12-06 01:13:00,Deposit,Regular,T05,General,0.92,5,124,2
C03398,2025-12-06 01:15:00,Deposit,Regular,T05,General,0.92,4,127,2
C03399,2025-12-06 01:19:00,Deposit,Senior,T01,General,0.95,4,0,2
C03400,2025-12-06 01:26:00,Deposit,Regular,T01,General,0.95,5,0,2
C03401,2025-12-06 01:28:00,Deposit,Regular,T04,Loans,0.8,5,1,3
C03402,2025-12-06 01:31:00,Withdrawal,Regular,T01,General,0.95,5,0,2
C03403,2025-12-06 01:33:00,Deposit,Regular,T03,General,0.9,4,0,3
C03404,2025-12-06 01:37:00,Deposit,Regular,T02,Accounts,0.85,5,0,1
C03405,2025-12-06 01:40:00,Withdrawal,Regular,T05,General,0.92,4,106,2
C03406,2025-12-06 01:44:00,New Account,Regular,T02,Accounts,0.85,28,0,1
C03407,2025-12-06 01:46:00,Deposit,Regular,T01,General,0.95,6,0,2
C03408,2025-12-06 01:50:00,Deposit,Regular,T01,General,0.95,5,2,3
C03409,2025-12-06 01:52:00,New Account,Regular,T03,General,0.9,39,0,3
C03410,2025-12-06 01:53:00,Deposit,Regular,T01,General,0.95,5,4,4
C03411,2025-12-06 01:56:00,Withdrawal,Regular,T05,General,0.92,3,94,4
C03412,2025-12-06 02:00:00,Deposit,Regular,T04,Loans,0.8,6,0,4
C03413,2025-12-06 02:03:00,Deposit,Regular,T04,Loans,0.8,8,3,4
C03414,2025-12-06 02:07:00,Deposit,Regular,T01,General,0.95,4,0,4
C03415,2025-12-06 02:08:00,Deposit,Regular,T05,General,0.92,4,85,5
C03416,2025-12-06 02:12:00,Deposit,Regular,T03,General,0.9,4,19,3
C03417,2025-12-06 02:14:00,Utility Payment,Senior,T05,General,0.92,8,83,2
C03418,2025-12-06 02:18:00,Loan Inquiry,Senior,T05,General,0.92,15,87,2
C03419,2025-12-06 02:19:00,Deposit,Regular,T03,General,0.9,4,16,2
C03420,2025-12-06 02:23:00,Withdrawal,Regular,T03,General,0.9,3,16,2
C03421,2025-12-06 02:24:00,Utility Payment,Regular,T01,General,0.95,7,0,2
C03422,2025-12-06 02:28:00,Withdrawal,Regular,T05,General,0.92,3,92,3
C03423,2025-12-06 02:33:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C03424,2025-12-06 02:34:00,Deposit,Regular,T03,General,0.9,7,8,3
C03425,2025-12-06 02:38:00,Deposit,Regular,T05,General,0.92,5,85,2
C03426,2025-12-06 02:40:00,New Account,Regular,T03,General,0.9,24,9,2
C03427,2025-12-06 02:41:00,Deposit,Senior,T05,General,0.92,3,87,2
C03428,2025-12-06 02:43:00,Withdrawal,Senior,T03,General,0.9,4,30,2
C03429,2025-12-06 02:47:00,Deposit,Regular,T03,General,0.9,4,30,2
C03430,2025-12-06 02:52:00,Withdrawal,Regular,T03,General,0.9,4,29,2
C03431,2025-12-06 02:58:00,Deposit,Regular,T03,General,0.9,6,27,2
C03432,2025-12-06 03:03:00,Withdrawal,Regular,T05,General,0.92,4,68,2
C03433,2025-12-06 03:08:00,Deposit,Regular,T01,General,0.95,5,0,2
C03434,2025-12-06 03:10:00,Deposit,Regular,T05,General,0.92,4,65,3
C03435,2025-12-06 03:12:00,New Account,Regular,T01,General,0.95,31,1,3
C03436,2025-12-06 03:15:00,Deposit,Senior,T05,General,0.92,4,64,3
C03437,2025-12-06 03:17:00,Utility Payment,Regular,T04,Loans,0.8,6,0,3
C03438,2025-12-06 03:19:00,Deposit,Senior,T05,General,0.92,4,64,4
C03439,2025-12-06 03:21:00,New Account,Regular,T03,General,0.9,31,10,4
C03440,2025-12-06 03:25:00,Deposit,Regular,T01,General,0.95,4,19,3
C03441,2025-12-06 03:29:00,New Account,Senior,T05,General,0.92,29,58,3
C03442,2025-12-06 03:30:00,Withdrawal,Regular,T01,General,0.95,4,18,3
C03443,2025-12-06 03:31:00,Withdrawal,Regular,T03,General,0.9,3,31,3
C03444,2025-12-06 03:34:00,Deposit,Regular,T02,Accounts,0.85,6,0,3
C03445,2025-12-06 03:35:00,New Account,Regular,T05,General,0.92,36,81,4
C03446,2025-12-06 03:37:00,New Account,Regular,T03,General,0.9,36,28,4
C03447,2025-12-06 03:39:00,Withdrawal,Senior,T03,General,0.9,3,62,4
C03448,2025-12-06 03:41:00,Utility Payment,Regular,T03,General,0.9,6,63,3
C03449,2025-12-06 03:42:00,Deposit,Regular,T03,General,0.9,6,68,3
C03450,2025-12-06 03:44:00,Withdrawal,Regular,T05,General,0.92,5,108,3
C03451,2025-12-06 03:45:00,Withdrawal,Regular,T05,General,0.92,4,112,3
C03452,2025-12-06 03:47:00,Withdrawal,Regular,T02,Accounts,0.85,5,0,3
C03453,2025-12-06 03:51:00,Utility Payment,Regular,T05,General,0.92,7,110,4
C03454,2025-12-06 03:53:00,Loan Inquiry,Regular,T04,Loans,0.8,12,0,2
C03455,2025-12-06 03:57:00,Utility Payment,Regular,T03,General,0.9,7,59,3
C03456,2025-12-06 03:59:00,Withdrawal,Regular,T01,General,0.95,3,0,3
C03457,2025-12-06 04:01:00,Utility Payment,Regular,T01,General,0.95,6,1,4
C03458,2025-12-06 04:04:00,Withdrawal,Regular,T01,General,0.95,3,4,4
C03459,2025-12-06 04:05:00,Deposit,Regular,T05,General,0.92,5,103,3
C03460,2025-12-06 04:07:00,Withdrawal,Regular,T03,General,0.9,6,56,3
C03461,2025-12-06 04:08:00,Deposit,Regular,T01,General,0.95,4,3,3
C03462,2025-12-06 04:08:00,New Account,Regular,T01,General,0.95,21,7,3
C03463,2025-12-06 04:10:00,Deposit,Regular,T02,Accounts,0.85,7,0,3
C03464,2025-12-06 04:12:00,Withdrawal,Regular,T03,General,0.9,4,57,4
C03465,2025-12-06 04:15:00,New Account,Regular,T05,General,0.92,28,98,4
C03466,2025-12-06 04:16:00,Deposit,Regular,T01,General,0.95,5,20,4
C03467,2025-12-06 04:21:00,Deposit,Regular,T03,General,0.9,7,52,3
